Gene stable ID	Gene % GC content	Gene name
ENSMUSG00000093731	42.39	Vmn1r-ps18
ENSMUSG00000112512	38.60	Gm48203
ENSMUSG00002076670	45.76	5S_rRNA
ENSMUSG00000085740	45.88	4930505K14Rik
ENSMUSG00000100876	43.46	2810454H06Rik
ENSMUSG00000084399	47.03	Gm15666
ENSMUSG00000078794	54.21	Dact3
ENSMUSG00000095296	43.74	Gm8906
ENSMUSG00000112900	36.82	Gm48204
ENSMUSG00000071428	35.32	Vmn1r27
ENSMUSG00000089904	54.35	Gm15664
ENSMUSG00000087647	47.88	Gm15407
ENSMUSG00000112571	43.64	Gm48207
ENSMUSG00000106156	49.91	Gm21040
ENSMUSG00000104789	35.52	Gm43640
ENSMUSG00000085282	42.32	Gm15663
ENSMUSG00000093522	38.98	Vmn1r-ps19
ENSMUSG00000097546	38.36	Gm26749
ENSMUSG00000108671	46.57	2700080J24Rik
ENSMUSG00000033467	59.11	Crlf2
ENSMUSG00000115705	34.87	Vmn1r28
ENSMUSG00000030677	46.86	Kif22
ENSMUSG00000038039	40.19	Gcc2
ENSMUSG00000068036	40.81	Afdn
ENSMUSG00000017978	39.70	Cadps2
ENSMUSG00000025236	43.89	Adpgk
ENSMUSG00000109913	46.27	Gm30694
ENSMUSG00000001924	46.94	Uba1
ENSMUSG00000025982	38.63	Sf3b1
ENSMUSG00000022221	52.85	Ripk3
ENSMUSG00000108617	48.12	Gm31749
ENSMUSG00000094409	43.08	Vmn2r-ps23
ENSMUSG00002076342	41.87	7SK
ENSMUSG00002075111	43.33	
ENSMUSG00000029103	52.97	Lrpap1
ENSMUSG00000005533	46.28	Igf1r
ENSMUSG00002075072	53.60	
ENSMUSG00000032131	52.89	Abcg4
ENSMUSG00000083285	50.98	Gm15815
ENSMUSG00000086741	52.40	Gm15816
ENSMUSG00000070084	63.28	Mir486
ENSMUSG00000106471	65.56	Mir3107
ENSMUSG00000063672	54.67	Nkx6-3
ENSMUSG00000031545	45.71	Gpat4
ENSMUSG00000103030	52.79	E330011M16Rik
ENSMUSG00000059734	53.27	Ndufs8
ENSMUSG00000026238	57.14	Ptma
ENSMUSG00000023411	55.58	Nfatc4
ENSMUSG00000039063	47.33	Echdc3
ENSMUSG00002075066	40.00	
ENSMUSG00000072763	39.80	5430403G16Rik
ENSMUSG00000045318	65.49	Adra2c
ENSMUSG00000103925	47.47	B230112G18Rik
ENSMUSG00000091903	43.99	Gm6460
ENSMUSG00000031546	47.19	Gins4
ENSMUSG00000025931	44.42	Paqr8
ENSMUSG00000085386	41.61	Gm13630
ENSMUSG00000072762	39.62	4930522L14Rik
ENSMUSG00000026815	51.93	Gfi1b
ENSMUSG00000104774	50.00	Gm8920
ENSMUSG00000004056	50.71	Akt2
ENSMUSG00000049477	45.18	Gm8508
ENSMUSG00000105299	35.50	Gm33847
ENSMUSG00000105471	40.69	A430073D23Rik
ENSMUSG00000105044	39.22	Gm10416
ENSMUSG00000106762	50.74	4930478P22Rik
ENSMUSG00000002342	51.57	Tmem161a
ENSMUSG00000077314	46.56	Gm24171
ENSMUSG00000100929	38.37	Gm28064
ENSMUSG00000041809	42.17	Efhc1
ENSMUSG00000097140	39.17	Gm26779
ENSMUSG00000106261	48.39	Gm34086
ENSMUSG00000055944	50.90	E130018O15Rik
ENSMUSG00000104818	48.10	Gm43661
ENSMUSG00000090015	41.66	Gm15446
ENSMUSG00000079487	48.28	Med12
ENSMUSG00000097863	49.66	1010001B22Rik
ENSMUSG00000087125	44.71	A230108P19Rik
ENSMUSG00000067438	56.59	Hmx1
ENSMUSG00000010025	46.51	Aldh3a2
ENSMUSG00000087485	51.40	Gm13383
ENSMUSG00000103608	57.90	4930442P19Rik
ENSMUSG00000087301	37.61	Gm13629
ENSMUSG00000026239	43.17	Pde6d
ENSMUSG00000106970	39.78	Gm43377
ENSMUSG00000094105	44.14	Gm8922
ENSMUSG00000024885	53.13	Aldh3b1
ENSMUSG00000118578	71.88	1700014B07Rik
ENSMUSG00000080855	49.73	Rpl35-ps1
ENSMUSG00000099391	37.47	1700003C15Rik
ENSMUSG00000038914	45.31	Dido1
ENSMUSG00000066613	39.03	Zfp932
ENSMUSG00000114448	45.14	C630044B11Rik
ENSMUSG00000111291	46.57	Gm48604
ENSMUSG00000114218	44.98	Gm47423
ENSMUSG00000114437	45.57	4930415C11Rik
ENSMUSG00000025235	42.43	Bbs4
ENSMUSG00000114896	46.10	Gm34245
ENSMUSG00000114208	44.72	Gm34307
ENSMUSG00000041298	46.50	Katnal1
ENSMUSG00000085009	54.74	Gm12977
ENSMUSG00000114854	43.90	Gm34354
ENSMUSG00000075592	50.88	Nynrin
ENSMUSG00000102927	44.26	Gm37152
ENSMUSG00000080946	40.98	Gm12985
ENSMUSG00000036009	39.94	Mettl25
ENSMUSG00000089321	50.00	Gm22523
ENSMUSG00000114393	42.10	Gm47359
ENSMUSG00000028468	53.49	Rgp1
ENSMUSG00000025981	43.11	Coq10b
ENSMUSG00000118129	55.41	Gm50327
ENSMUSG00000114478	44.95	Gm34558
ENSMUSG00000114743	46.62	Gm34672
ENSMUSG00000036908	48.75	Unc93b1
ENSMUSG00000114240	44.88	Gm47360
ENSMUSG00000114200	43.06	Gm34721
ENSMUSG00000040380	49.67	Cbln3
ENSMUSG00000021318	41.46	Gli3
ENSMUSG00000084786	50.18	Ubl5
ENSMUSG00000105364	49.65	Gm8924
ENSMUSG00000047153	49.16	Khnyn
ENSMUSG00000036596	53.64	Cpz
ENSMUSG00000090963	40.27	Gm17655
ENSMUSG00000106928	52.75	Gm43860
ENSMUSG00000083907	54.28	Plk-ps1
ENSMUSG00002075809	46.85	5S_rRNA
ENSMUSG00000112820	38.93	Gm48298
ENSMUSG00000019897	42.65	Ccdc59
ENSMUSG00000106892	47.17	Gm42791
ENSMUSG00000101122	54.09	Gm17971
ENSMUSG00000004044	52.87	Cavin1
ENSMUSG00000109771	40.53	Gm35315
ENSMUSG00000022223	53.11	Sdr39u1
ENSMUSG00000041779	46.88	Tram2
ENSMUSG00000106810	51.12	Gm43600
ENSMUSG00000007653	36.99	Gabrb2
ENSMUSG00000085639	45.32	Gm15410
ENSMUSG00000085237	47.24	Gm15406
ENSMUSG00000079069	47.91	8430423G03Rik
ENSMUSG00000094205	44.18	Gm8926
ENSMUSG00002076481	46.21	
ENSMUSG00000088084	39.34	Gm25342
ENSMUSG00000111914	46.58	Gm8796
ENSMUSG00000112034	37.51	Gm48363
ENSMUSG00000104578	50.18	Gm8929
ENSMUSG00000112668	41.76	Gm48376
ENSMUSG00000108207	47.73	1810059H22Rik
ENSMUSG00000112523	52.81	Gm48377
ENSMUSG00000056877	45.80	Rps15a-ps1
ENSMUSG00000112520	40.79	Gm48379
ENSMUSG00000089883	49.69	Gm3355
ENSMUSG00000115221	46.60	Gm49121
ENSMUSG00000006676	54.77	Usp19
ENSMUSG00000029029	51.87	Wrap73
ENSMUSG00000040054	47.41	Baz2a
ENSMUSG00000105479	35.82	Gm43132
ENSMUSG00000067941	45.84	Gm7168
ENSMUSG00000114623	46.09	Gm34788
ENSMUSG00000037263	51.68	Aldh3b3
ENSMUSG00000099971	42.69	Gm28287
ENSMUSG00000087272	51.54	Gm15409
ENSMUSG00000100819	42.86	Gm2693
ENSMUSG00000114787	46.25	4930455M05Rik
ENSMUSG00000094036	44.00	Gm6465
ENSMUSG00000101307	43.13	Gm7356
ENSMUSG00000113191	46.92	Gm48343
ENSMUSG00000101361	46.25	Gm7358
ENSMUSG00000106410	50.11	Gm29755
ENSMUSG00000113309	42.18	Gm48408
ENSMUSG00000099476	48.00	4930488N24Rik
ENSMUSG00000036104	40.57	Rab3gap1
ENSMUSG00000106951	47.39	5930430L01Rik
ENSMUSG00000113960	39.24	4933412O06Rik
ENSMUSG00000117280	44.19	Gm49903
ENSMUSG00002076784	45.83	7SK
ENSMUSG00000113338	38.69	A530046M15Rik
ENSMUSG00000055456	37.77	Gm9972
ENSMUSG00000048826	53.77	Dact2
ENSMUSG00000085951	37.84	Gm12145
ENSMUSG00000113701	39.93	B230303A05Rik
ENSMUSG00000029097	50.31	Trmt44
ENSMUSG00000069855	45.88	Slc47a2
ENSMUSG00000015341	44.26	Golga7
ENSMUSG00000113290	37.13	A530058O07Rik
ENSMUSG00000114057	38.60	Gm31450
ENSMUSG00000117185	47.12	Gm34510
ENSMUSG00000113080	49.18	Gm48928
ENSMUSG00000075296	52.36	Aldh3b2
ENSMUSG00000117254	47.20	Gm34567
ENSMUSG00000041324	43.11	Inhba
ENSMUSG00000092591	39.74	Gm20429
ENSMUSG00000114978	41.91	Gm48925
ENSMUSG00000063660	45.81	Olfr98
ENSMUSG00000022225	50.26	Cma1
ENSMUSG00000084425	43.56	Gm25104
ENSMUSG00000016206	46.66	H2-M3
ENSMUSG00000029030	53.11	Tprgl
ENSMUSG00000024866	53.26	Acy3
ENSMUSG00000106026	36.10	Gm43131
ENSMUSG00000113224	38.54	Gm48444
ENSMUSG00000119058	44.86	Gm22628
ENSMUSG00000055061	47.87	4931431C16Rik
ENSMUSG00000025572	54.88	Tmc6
ENSMUSG00000113715	46.55	Gm6562
ENSMUSG00000115592	49.45	Mcpt-ps1
ENSMUSG00000112962	45.92	Gm31711
ENSMUSG00000113038	39.44	Gm48491
ENSMUSG00000085971	48.94	Gm15411
ENSMUSG00000113322	45.27	Gm48492
ENSMUSG00000113924	38.82	Gm48493
ENSMUSG00000068289	43.76	Cma2
ENSMUSG00000092556	45.82	Olfr755-ps1
ENSMUSG00000113232	39.02	Gm48494
ENSMUSG00000112969	40.23	Gm48496
ENSMUSG00000086610	47.81	Gm15408
ENSMUSG00000113972	37.46	Gm48497
ENSMUSG00000023886	46.18	Smoc2
ENSMUSG00000113862	50.07	Gm7537
ENSMUSG00000064247	59.42	Plcxd1
ENSMUSG00000003038	52.59	Hmgn2
ENSMUSG00000021669	38.57	Cert1
ENSMUSG00000115179	42.55	Gm48927
ENSMUSG00000115757	49.44	Gm48934
ENSMUSG00000058581	48.08	Gm5801
ENSMUSG00000110256	50.55	Gm45412
ENSMUSG00000022227	47.31	Mcpt1
ENSMUSG00000077399	45.45	Gm24335
ENSMUSG00000031548	47.76	Sfrp1
ENSMUSG00000002346	50.79	Slc25a42
ENSMUSG00000071361	45.93	Mcpt9
ENSMUSG00000119719	41.12	Gm22502
ENSMUSG00000027573	45.32	Gid8
ENSMUSG00000029408	52.38	Abcb9
ENSMUSG00000022226	46.93	Mcpt2
ENSMUSG00000037477	53.29	Tbx10
ENSMUSG00000025933	44.65	Tmem14a
ENSMUSG00000117328	45.47	4930474M22Rik
ENSMUSG00000023393	51.21	Slc17a9
ENSMUSG00000061972	38.86	Olfr99
ENSMUSG00000061068	48.23	Mcpt4
ENSMUSG00000002343	49.74	Armc6
ENSMUSG00000116688	55.36	Gm49720
ENSMUSG00000092524	38.90	Olfr756-ps1
ENSMUSG00000116801	44.49	Gm38551
ENSMUSG00000092077	36.92	Olfr101
ENSMUSG00000102633	39.29	Gm38224
ENSMUSG00000091531	35.55	Olfr102
ENSMUSG00000026240	44.28	Cops7b
ENSMUSG00000022157	45.69	Mcpt8
ENSMUSG00000062542	42.92	Syt9
ENSMUSG00000118132	55.48	4833408A19Rik
ENSMUSG00000049618	36.01	Olfr103
ENSMUSG00000110949	58.92	Nudt8
ENSMUSG00000095858	37.01	Olfr104-ps
ENSMUSG00000092542	37.29	Olfr757-ps1
ENSMUSG00000087550	47.17	Gm14343
ENSMUSG00000045493	55.75	Bhlhe23
ENSMUSG00000098961	39.71	Mir6949
ENSMUSG00000024078	42.54	Ttc27
ENSMUSG00000040314	49.74	Ctsg
ENSMUSG00000024869	56.23	Gm49405
ENSMUSG00000039046	43.26	Usp6nl
ENSMUSG00000086107	57.47	Gm16312
ENSMUSG00000063594	55.19	Gng8
ENSMUSG00000067848	44.26	4933402N22Rik
ENSMUSG00000024871	55.02	Doc2g
ENSMUSG00000022156	48.63	Gzme
ENSMUSG00000037492	42.82	Zmat4
ENSMUSG00000059256	49.23	Gzmd
ENSMUSG00000105171	49.69	Gm5288
ENSMUSG00000034210	41.32	Efcab14
ENSMUSG00000099516	38.54	Gm29066
ENSMUSG00000085433	55.45	Gm16001
ENSMUSG00000103740	37.62	Gm38242
ENSMUSG00002075077	70.18	
ENSMUSG00000105155	41.77	Gm42910
ENSMUSG00000103609	41.22	Gm37022
ENSMUSG00000040284	49.23	Gzmg
ENSMUSG00000104941	44.27	Gm8953
ENSMUSG00000070565	37.60	Rasal2
ENSMUSG00000049350	46.15	Zg16
ENSMUSG00000114908	46.20	Gm9547
ENSMUSG00000055923	43.64	Aasdh
ENSMUSG00000015443	46.11	Gzmn
ENSMUSG00000114303	44.29	Gm4022
ENSMUSG00000118518	46.41	Gm52980
ENSMUSG00000114392	49.00	Gm8961
ENSMUSG00000108327	46.09	Gm44939
ENSMUSG00000108592	50.18	Gm38973
ENSMUSG00000114806	49.05	Gm8963
ENSMUSG00000015441	43.72	Gzmf
ENSMUSG00000118675	42.99	Gm22747
ENSMUSG00000037916	52.02	Ndufv1
ENSMUSG00000051041	42.14	Olfml1
ENSMUSG00000079186	48.88	Gzmc
ENSMUSG00000113068	67.12	Gm48133
ENSMUSG00000109374	45.60	Gm44773
ENSMUSG00000113842	39.38	Gm48138
ENSMUSG00000030553	45.64	Pgpep1l
ENSMUSG00000113379	35.63	Gm46436
ENSMUSG00000114193	37.62	Gm48139
ENSMUSG00000055137	38.66	Sugct
ENSMUSG00000077160	46.03	Gm24118
ENSMUSG00000097936	51.83	Gm4819
ENSMUSG00000015437	49.69	Gzmb
ENSMUSG00000109413	47.27	Gm45165
ENSMUSG00000074507	48.11	Gm14340
ENSMUSG00000109158	41.43	Gm45166
ENSMUSG00000086166	47.47	Gm14342
ENSMUSG00000053979	42.20	A730045E13Rik
ENSMUSG00000043017	54.55	Ptgir
ENSMUSG00000085716	42.21	Gm13388
ENSMUSG00000109419	39.78	Gm45163
ENSMUSG00000085428	46.96	Gm14344
ENSMUSG00000109299	47.24	Gm45164
ENSMUSG00002076540	31.36	
ENSMUSG00000109141	44.36	Gm30692
ENSMUSG00000119377	42.06	Gm25929
ENSMUSG00000086109	46.72	Gm13391
ENSMUSG00000055415	42.42	Atp10b
ENSMUSG00000097654	43.56	Gm26714
ENSMUSG00000114820	41.78	Gm48200
ENSMUSG00000085728	51.47	Gm14339
ENSMUSG00000022229	45.75	Atp12a
ENSMUSG00000045165	54.26	AI467606
ENSMUSG00000102599	47.47	Gm38386
ENSMUSG00000056313	43.32	Tcim
ENSMUSG00000065454	47.06	Mir124a-3
ENSMUSG00002076228	41.67	7SK
ENSMUSG00000098051	62.63	Gm27032
ENSMUSG00000113851	41.20	Gm48503
ENSMUSG00000108820	44.37	Gm44620
ENSMUSG00000114114	40.31	Gm48499
ENSMUSG00000007944	58.71	Ttc9b
ENSMUSG00000098218	47.18	Gm27043
ENSMUSG00000109237	44.16	9130214F15Rik
ENSMUSG00000119471	41.12	Gm25020
ENSMUSG00000113024	36.99	Gm48502
ENSMUSG00000113219	39.23	Gm17890
ENSMUSG00000027291	46.23	Vps39
ENSMUSG00000036054	49.53	Sugp2
ENSMUSG00000086628	44.18	Gm16157
ENSMUSG00000113889	38.45	Gm48501
ENSMUSG00000119594	45.79	Gm24873
ENSMUSG00000012429	40.27	Mplkip
ENSMUSG00000030674	50.87	Qprt
ENSMUSG00000026241	51.51	Nppc
ENSMUSG00000113045	37.64	Gm48621
ENSMUSG00000085533	42.77	Gm12146
ENSMUSG00000114345	44.79	Gm10873
ENSMUSG00000021670	44.12	Hmgcr
ENSMUSG00000094884	35.77	Olfr105-ps
ENSMUSG00000086170	39.49	Gm12144
ENSMUSG00000051457	50.97	Spn
ENSMUSG00000000365	38.66	Rnf17
ENSMUSG00000092396	39.60	Olfr758-ps1
ENSMUSG00000086791	41.56	Gm12147
ENSMUSG00000102326	33.05	Gm37788
ENSMUSG00000117444	42.12	Gm50020
ENSMUSG00000065601	40.00	Mir146
ENSMUSG00000102391	36.02	Gm37578
ENSMUSG00000084889	48.00	Gm12148
ENSMUSG00000117441	44.44	Gm50021
ENSMUSG00000087632	46.12	Gm6058
ENSMUSG00000095603	37.68	Olfr106-ps
ENSMUSG00000103808	36.46	Gm37060
ENSMUSG00000010122	46.94	Slc47a1
ENSMUSG00000117560	41.13	Gm31759
ENSMUSG00000019370	57.38	Calm3
ENSMUSG00000117342	40.84	Gm31818
ENSMUSG00000025980	43.88	Hspd1
ENSMUSG00000033434	60.55	Gtpbp6
ENSMUSG00000031065	49.33	Cdk16
ENSMUSG00000023885	46.50	Thbs2
ENSMUSG00000060803	55.72	Gstp1
ENSMUSG00000027599	42.17	Armc1
ENSMUSG00000108362	54.69	Gm18561
ENSMUSG00000108717	39.94	Gm44940
ENSMUSG00000044556	49.54	Tex38
ENSMUSG00000092905	57.67	Gm25735
ENSMUSG00000070802	57.37	Pnmal2
ENSMUSG00000057751	53.84	Megf6
ENSMUSG00000030619	40.86	Eed
ENSMUSG00000103135	35.25	Gm37979
ENSMUSG00000028149	40.19	Rap1gds1
ENSMUSG00000031549	45.72	Ido2
ENSMUSG00000032410	39.82	Xrn1
ENSMUSG00000063188	37.47	Olfr107
ENSMUSG00000040254	36.48	Sema3d
ENSMUSG00000092568	46.86	Olfr759-ps1
ENSMUSG00000117551	46.97	Gm50015
ENSMUSG00000079311	54.65	Gm3222
ENSMUSG00000089053	28.12	Gm23352
ENSMUSG00000092477	51.26	Gm18808
ENSMUSG00000049881	44.03	2810025M15Rik
ENSMUSG00000059687	44.99	Olfr108
ENSMUSG00000038155	50.24	Gstp2
ENSMUSG00000108612	45.39	Gm44634
ENSMUSG00000090795	45.35	Gm7346
ENSMUSG00002076432	47.93	
ENSMUSG00000092601	43.23	Olfr760-ps1
ENSMUSG00000108971	49.87	Gm18210
ENSMUSG00000034413	52.99	Neurl1b
ENSMUSG00000073676	45.69	Hspe1
ENSMUSG00000031551	43.76	Ido1
ENSMUSG00000113351	39.24	Gm48575
ENSMUSG00000109561	38.90	Ankrd31
ENSMUSG00000088761	33.01	Gm24392
ENSMUSG00000064128	42.21	Cenpj
ENSMUSG00000109829	48.54	Gm45605
ENSMUSG00000082032	47.83	Gm12271
ENSMUSG00000113879	45.80	Gm48580
ENSMUSG00000029184	37.08	Olfr109
ENSMUSG00000113046	43.00	Gm48579
ENSMUSG00000100736	51.01	Gm5147
ENSMUSG00002076374	37.39	5S_rRNA
ENSMUSG00000058216	55.90	Gstp3
ENSMUSG00000091387	47.17	Gcnt4
ENSMUSG00000112066	39.80	Gm48380
ENSMUSG00000089670	55.90	Gm16581
ENSMUSG00000020415	45.30	Pttg1
ENSMUSG00000118232	50.41	Gm50269
ENSMUSG00000105854	48.62	Gm8925
ENSMUSG00000025934	42.76	Gsta3
ENSMUSG00000118107	48.95	Gm34455
ENSMUSG00000019920	41.16	Lims1
ENSMUSG00000114154	36.10	Gm48597
ENSMUSG00000029246	45.37	Ppat
ENSMUSG00000031066	44.13	Usp11
ENSMUSG00000041297	36.98	Cdk13
ENSMUSG00000016283	47.85	H2-M2
ENSMUSG00000005534	43.10	Insr
ENSMUSG00000104921	50.46	Snord3b-ps1
ENSMUSG00000064400	50.70	Snord3b-ps1
ENSMUSG00000024857	54.17	Cabp2
ENSMUSG00000024190	48.14	Dusp1
ENSMUSG00002075720	43.93	Y_RNA
ENSMUSG00000054509	44.37	Parp4
ENSMUSG00000104632	37.03	Gm42909
ENSMUSG00000072852	47.05	2310040G07Rik
ENSMUSG00000105237	52.10	Gm42580
ENSMUSG00000056608	42.19	Chd9
ENSMUSG00000023284	41.07	Zfp605
ENSMUSG00000118368	48.02	Gm50274
ENSMUSG00000090894	36.11	Olfr110
ENSMUSG00000099343	43.07	Gm28836
ENSMUSG00000096375	39.48	Gm7094
ENSMUSG00000036086	41.95	Zranb3
ENSMUSG00000118068	45.76	Gm50275
ENSMUSG00000081276	48.73	Gm13132
ENSMUSG00000068604	57.22	Gm8225
ENSMUSG00000028710	42.54	Atpaf1
ENSMUSG00000081865	42.03	Gm15484
ENSMUSG00000090038	43.50	Gm16573
ENSMUSG00000090675	39.76	Olfr111
ENSMUSG00000050106	54.06	Tmc8
ENSMUSG00000110165	43.02	Btf3-ps18
ENSMUSG00000051611	35.12	Olfr112
ENSMUSG00000066551	45.87	Hmgb1
ENSMUSG00000070214	40.19	Gm23058
ENSMUSG00000003226	37.16	Ranbp2
ENSMUSG00000079184	40.64	Mphosph8
ENSMUSG00000064689	42.99	Gm25815
ENSMUSG00000109038	51.72	Gm45120
ENSMUSG00000024856	57.40	Cdk2ap2
ENSMUSG00000041141	49.67	Pnmal1
ENSMUSG00000096056	50.19	Gm21986
ENSMUSG00000046991	42.66	Wdr27
ENSMUSG00000108348	47.72	Gm42372
ENSMUSG00000118509	40.75	Gm39500
ENSMUSG00000041117	53.36	Ccdc8
ENSMUSG00000113432	34.58	8430406P12Rik
ENSMUSG00000093390	51.49	Gm20652
ENSMUSG00000031302	49.42	Nlgn3
ENSMUSG00000080574	33.06	Mir466i
ENSMUSG00000113140	36.01	Gm48624
ENSMUSG00000040390	52.46	Map3k10
ENSMUSG00000118773	44.86	Gm24018
ENSMUSG00000081285	54.79	Gm18859
ENSMUSG00000056476	41.88	Med12l
ENSMUSG00000008859	40.90	Rala
ENSMUSG00000024851	55.13	Pitpnm1
ENSMUSG00000028709	50.89	Mob3c
ENSMUSG00000114177	49.34	Gm18362
ENSMUSG00000113100	44.72	Gm48754
ENSMUSG00000113528	44.32	Gm32699
ENSMUSG00000113750	58.06	Gm5628
ENSMUSG00000093814	45.13	Gm9637
ENSMUSG00000113688	37.68	A930027P06Rik
ENSMUSG00000114252	41.56	Gm5630
ENSMUSG00000114077	46.90	Gm48776
ENSMUSG00000114877	45.65	Gm33022
ENSMUSG00000029032	54.55	Arhgef16
ENSMUSG00000113030	39.52	Gm48778
ENSMUSG00000114919	49.48	Gm6122
ENSMUSG00000108520	46.99	Gm44684
ENSMUSG00000114304	42.97	Gm48099
ENSMUSG00000114906	39.01	Gm48098
ENSMUSG00000075054	40.66	Yae1d1
ENSMUSG00000047797	49.27	Gjb1
ENSMUSG00000074071	45.95	Fam169b
ENSMUSG00000091557	46.80	Gm8584
ENSMUSG00000091929	44.08	Gm8582
ENSMUSG00000114819	42.54	Gm48785
ENSMUSG00000114445	44.20	Gm7089
ENSMUSG00000023707	57.39	Ogfod2
ENSMUSG00000114636	48.11	Gm18275
ENSMUSG00000114580	33.79	Gm48782
ENSMUSG00000114318	54.96	Gm48781
ENSMUSG00000001127	42.71	Araf
ENSMUSG00000058317	40.88	Ube2e2
ENSMUSG00000113847	44.51	Gm48799
ENSMUSG00000092292	35.75	Olfr113
ENSMUSG00000075053	44.20	Vdac3-ps1
ENSMUSG00000113496	49.64	Gm6575
ENSMUSG00000092577	52.37	Gm7393
ENSMUSG00000113470	39.95	4930448F12Rik
ENSMUSG00000062629	34.80	Olfr114
ENSMUSG00000113893	40.12	Gm48800
ENSMUSG00000099760	45.17	Gm28800
ENSMUSG00000109188	33.49	Gm18213
ENSMUSG00000009734	40.60	Pou6f2
ENSMUSG00000040043	45.61	Rbms2
ENSMUSG00000104164	43.47	Gm38248
ENSMUSG00000092413	36.79	Olfr115
ENSMUSG00000058603	56.04	Rpl28-ps1
ENSMUSG00000102782	41.75	Gm37625
ENSMUSG00000103999	42.94	Gm38026
ENSMUSG00000025936	41.30	Gm4956
ENSMUSG00000050088	40.06	1600012H06Rik
ENSMUSG00000087486	57.23	Gm11723
ENSMUSG00000109453	44.34	4930405G09Rik
ENSMUSG00000087669	58.43	Gm11724
ENSMUSG00000109096	43.60	Gm44888
ENSMUSG00000025573	50.30	6030468B19Rik
ENSMUSG00000097585	42.83	E230029C05Rik
ENSMUSG00000032171	51.33	Pin1
ENSMUSG00000101867	40.41	C78334
ENSMUSG00000061336	34.37	Olfr116
ENSMUSG00000095286	37.91	Olfr117
ENSMUSG00000032119	46.80	Hinfp
ENSMUSG00000093485	52.22	Gm20708
ENSMUSG00000028402	40.04	Mpdz
ENSMUSG00000083606	42.93	Gm15916
ENSMUSG00000077689	43.70	Gm22499
ENSMUSG00000048277	56.56	Syngr2
ENSMUSG00000114529	43.77	Gm4939
ENSMUSG00000080990	37.96	Olfr118
ENSMUSG00000035129	49.68	Gm6781
ENSMUSG00000065858	48.72	Gm22350
ENSMUSG00000109245	41.09	Gm44860
ENSMUSG00000021774	42.95	Ube2e1
ENSMUSG00000086410	44.19	Gm16158
ENSMUSG00000059964	37.89	Olfr119
ENSMUSG00000114118	44.89	Gm48829
ENSMUSG00000108897	44.84	Gm44861
ENSMUSG00000041236	40.90	Vps41
ENSMUSG00000062235	47.85	Btf3-ps5
ENSMUSG00000067189	44.77	Gm7335
ENSMUSG00000057093	43.72	Zfp607b
ENSMUSG00000033488	44.42	Cryzl2
ENSMUSG00000063994	36.63	Olfr120
ENSMUSG00000024847	49.41	Aip
ENSMUSG00000060017	38.40	Olfr121
ENSMUSG00000097191	45.04	Mm2pr
ENSMUSG00000107133	44.91	Gm42787
ENSMUSG00000107388	45.28	Gm42788
ENSMUSG00000109458	46.32	Gm44889
ENSMUSG00002075766	41.84	
ENSMUSG00000023883	39.98	Phf10
ENSMUSG00000024437	50.00	Gm8615
ENSMUSG00000097162	41.06	2310010J17Rik
ENSMUSG00000038848	44.37	Ythdf1
ENSMUSG00000107313	44.54	Gm43332
ENSMUSG00000021772	43.50	Nkiras1
ENSMUSG00000029247	42.99	Paics
ENSMUSG00000108924	43.98	4933436H12Rik
ENSMUSG00000025574	52.54	Tk1
ENSMUSG00000108828	42.76	Gm34549
ENSMUSG00000100931	42.24	Gm28085
ENSMUSG00000103507	42.25	Gm38375
ENSMUSG00000109298	47.74	Gm44886
ENSMUSG00000109375	47.75	Gm44887
ENSMUSG00000032172	48.68	Olfm2
ENSMUSG00000094854	47.08	Gm5334
ENSMUSG00000024845	52.60	Tmem134
ENSMUSG00000108876	42.13	Gm44692
ENSMUSG00000012405	47.69	Rpl15
ENSMUSG00000037640	43.05	Zfp60
ENSMUSG00000083947	38.01	Olfr122
ENSMUSG00000038840	51.94	Birc7
ENSMUSG00000109185	39.77	Gm18268
ENSMUSG00000024842	52.22	Cabp4
ENSMUSG00000045202	36.73	Olfr123
ENSMUSG00000112553	49.58	Gm4556
ENSMUSG00000038010	40.45	Ccdc138
ENSMUSG00000020409	44.93	Slu7
ENSMUSG00000087093	43.32	Gm15486
ENSMUSG00000025234	37.71	Arih1
ENSMUSG00000116780	39.89	Dynlt2a3
ENSMUSG00000109143	46.19	Gm10046
ENSMUSG00000093963	40.35	Gm21909
ENSMUSG00000114894	58.41	Gm7084
ENSMUSG00000021775	43.40	Nr1d2
ENSMUSG00000091734	34.60	Vmn1r29
ENSMUSG00000089046	49.25	Gm26172
ENSMUSG00000030604	42.99	Zfp626
ENSMUSG00000027574	49.15	Nkain4
ENSMUSG00000021314	40.63	Amph
ENSMUSG00000067750	43.63	Khdc1a
ENSMUSG00000029404	58.02	Arl6ip4
ENSMUSG00000044724	53.21	Gpr152
ENSMUSG00000003031	43.81	Cdkn1b
ENSMUSG00000044985	33.41	Olfr124
ENSMUSG00000042502	53.36	Cd2bp2
ENSMUSG00000086194	47.57	Gm16329
ENSMUSG00000024835	56.23	Coro1b
ENSMUSG00000094436	42.11	Gm16327
ENSMUSG00000050613	36.11	Olfr125
ENSMUSG00000041722	43.54	Khdc1c
ENSMUSG00000092269	44.20	Gm9577
ENSMUSG00000112670	51.77	Gm18042
ENSMUSG00000109212	35.45	Olfr126
ENSMUSG00000114678	38.83	Gm48481
ENSMUSG00000003227	47.66	Edar
ENSMUSG00000098079	47.95	Gm6773
